"Order Date","Product Name","Category","Region","Price","Quantity","Sales","Profit"
"2023-10-13","Smartphone","Electronics","South","2894","7","4697","976.26"
"2022-05-09","Smartphone","Electronics","West","2895","2","1232","155.52"
"2022-12-21","Monitor","Accessories","West","2896","7","6384","734.79"
"2024-11-22","Mouse","Accessories","West","2897","4","780","162.72"
"2023-01-27","Printer","Office","West","2898","4","1256","362.22"
"2022-05-08","Mouse","Accessories","South","2899","1","1162","220.93"
"2023-02-10","Mouse","Accessories","South","2900","8","7520","995.03"
"2024-03-26","Headphones","Accessories","South","2901","7","2387","463.92"
"2023-10-20","Keyboard","Accessories","East","2902","8","2256","316.77"
"2024-06-06","Monitor","Accessories","North","2903","8","7792","913.12"
"2023-05-24","Laptop","Electronics","East","2904","8","3944","296.35"
"2023-12-17","Smartphone","Electronics","South","2905","2","822","183.45"
"2024-06-20","Headphones","Accessories","North","2906","3","1962","469.94"
"2022-12-21","Printer","Office","North","2907","4","1016","269.88"
"2023-06-20","Tablet","Electronics","North","2908","2","1980","125.99"
"2024-12-08","Headphones","Accessories","West","2909","4","3996","965.26"
"2022-07-18","Smartwatch","Electronics","North","2910","1","663","183.82"
"2023-10-05","Laptop","Electronics","South","2911","1","575","104.31"
"2023-09-04","Tablet","Electronics","South","2912","1","187","33.76"
"2023-08-01","Tablet","Electronics","East","2913","7","6216","378.24"
"2022-03-05","Camera","Electronics","South","2914","1","189","19.02"
"2022-08-13","Tablet","Electronics","South","2915","2","358","41.46"
"2022-04-17","Keyboard","Accessories","North","2916","6","6192","316.23"
"2023-05-25","Tablet","Electronics","East","2917","7","4382","592.46"
"2024-10-20","Keyboard","Accessories","East","2918","2","1122","100.78"
"2022-06-21","Laptop","Electronics","North","2919","8","8192","2081.72"
"2022-08-22","Laptop","Electronics","South","2920","6","2658","200.79"
"2023-03-17","Tablet","Electronics","West","2921","6","606","127.68"
"2024-11-02","Monitor","Accessories","South","2922","8","448","45.43"
"2023-01-17","Printer","Office","North","2923","3","1674","435.95"
"2022-02-13","Tablet","Electronics","South","2924","6","1944","366.18"
"2022-02-07","Monitor","Accessories","South","2925","6","1716","302.09"
"2022-05-05","Camera","Electronics","South","2926","6","2982","445.01"
"2022-08-14","Laptop","Electronics","North","2927","9","7497","2241.59"
"2024-01-26","Headphones","Accessories","South","2928","3","1026","142.71"
"2024-12-11","Laptop","Electronics","South","2929","7","7392","2063.23"
"2024-06-23","Printer","Office","North","2930","4","2604","271.22"
"2023-11-23","Smartwatch","Electronics","North","2931","6","1746","289.2"
"2024-02-23","Headphones","Accessories","West","2932","6","5682","1365.87"
"2024-06-24","Mouse","Accessories","North","2933","8","8664","2131.16"
"2023-07-08","Tablet","Electronics","West","2934","3","1887","363.42"
"2024-10-29","Smartphone","Electronics","East","2935","7","6013","1544.51"
"2024-01-05","Smartwatch","Electronics","North","2936","2","1578","463.58"
"2022-08-19","Camera","Electronics","South","2937","3","285","38.37"
"2023-01-27","Laptop","Electronics","West","2938","6","5448","963.82"
"2024-08-09","Printer","Office","East","2939","2","1710","468.76"
"2022-11-03","Keyboard","Accessories","West","2940","9","2817","432.67"
"2022-04-09","Smartphone","Electronics","East","2941","9","9117","1780.52"
"2023-08-09","Smartwatch","Electronics","South","2942","2","274","42.37"
"2023-09-25","Keyboard","Accessories","South","2943","6","6408","885.71"
"2022-05-16","Keyboard","Accessories","West","2944","5","5755","1441.84"
"2024-12-10","Tablet","Electronics","West","2945","3","2262","245.66"
"2024-05-30","Headphones","Accessories","East","2946","7","1785","233.77"
"2023-06-06","Printer","Office","North","2947","8","5128","657.87"
"2024-01-04","Camera","Electronics","South","2948","8","5176","1400.82"
"2023-09-16","Keyboard","Accessories","North","2949","5","1510","331.76"
"2023-03-17","Keyboard","Accessories","North","2950","1","947","77.21"
"2023-12-31","Smartphone","Electronics","North","2951","9","5427","731.33"
"2022-04-09","Smartwatch","Electronics","South","2952","4","4560","507.87"
"2023-05-03","Tablet","Electronics","South","2953","6","2100","268.4"
"2024-05-10","Laptop","Electronics","North","2954","1","1054","288.15"
"2022-08-18","Smartwatch","Electronics","West","2955","6","7026","1814.21"
"2022-07-14","Camera","Electronics","North","2956","9","513","151.87"
"2024-04-29","Headphones","Accessories","South","2957","2","2244","353.83"
"2024-02-22","Smartphone","Electronics","North","2958","5","1785","134.95"
"2023-06-24","Keyboard","Accessories","South","2959","5","725","77.91"
"2024-11-13","Smartphone","Electronics","North","2960","4","2516","689.29"
"2023-05-29","Monitor","Accessories","East","2961","8","6256","1152.99"
"2023-06-11","Camera","Electronics","North","2962","2","452","74.34"
"2022-03-05","Laptop","Electronics","South","2963","7","5285","1338.58"
"2023-03-19","Smartphone","Electronics","North","2964","6","4872","786.79"
"2023-08-22","Keyboard","Accessories","East","2965","5","2495","164.56"
"2022-02-19","Monitor","Accessories","West","2966","1","442","82.73"
"2024-09-17","Printer","Office","East","2967","9","8595","1312.19"
"2022-04-08","Keyboard","Accessories","East","2968","4","3528","411.5"
"2024-06-10","Laptop","Electronics","North","2969","7","7777","746.84"
"2022-11-05","Smartwatch","Electronics","South","2970","4","2008","451.68"
"2022-05-03","Mouse","Accessories","North","2971","2","596","41.37"
"2024-12-25","Smartwatch","Electronics","East","2972","9","4950","1402.67"
"2024-06-16","Keyboard","Accessories","South","2973","2","630","86.07"
"2024-07-05","Camera","Electronics","North","2974","6","6144","754.18"
"2023-12-03","Monitor","Accessories","North","2975","1","140","24.21"
"2024-01-30","Headphones","Accessories","East","2976","2","2014","215.06"
"2024-08-06","Mouse","Accessories","West","2977","2","384","99.02"
"2022-01-18","Printer","Office","East","2978","7","3780","351.51"
"2023-02-28","Monitor","Accessories","West","2979","7","5047","915.75"
"2022-08-27","Headphones","Accessories","South","2980","3","2658","175.89"
"2023-10-14","Mouse","Accessories","West","2981","8","528","53.91"
"2022-06-23","Keyboard","Accessories","East","2982","9","6507","1045.14"
"2023-06-02","Camera","Electronics","South","2983","7","5887","1035.5"
"2023-08-13","Headphones","Accessories","East","2984","8","8224","1679.16"
"2022-03-12","Laptop","Electronics","South","2985","3","723","115.25"
"2023-06-03","Mouse","Accessories","North","2986","2","2272","504.72"
"2022-07-03","Keyboard","Accessories","East","2987","9","8640","1963.34"
"2023-09-14","Camera","Electronics","North","2988","8","2984","631.81"
"2022-04-28","Smartphone","Electronics","East","2989","2","606","150.95"
"2022-04-08","Monitor","Accessories","West","2990","2","170","48.69"
"2022-03-21","Headphones","Accessories","East","2991","9","5283","1550.3"
"2023-02-27","Smartwatch","Electronics","West","2992","6","1350","356.88"
"2022-11-28","Headphones","Accessories","South","2993","4","2500","467.34"
"2022-02-11","Camera","Electronics","North","2994","4","4648","689.85"
"2023-05-21","Printer","Office","North","2995","5","650","93.41"
"2022-09-14","Monitor","Accessories","North","2996","2","1538","97.15"
"2024-06-15","Smartwatch","Electronics","East","2997","4","3928","325.32"
"2022-03-23","Headphones","Accessories","North","2998","2","2258","175.86"
"2022-06-09","Monitor","Accessories","West","2999","9","2988","447.93"
"2023-04-07","Headphones","Accessories","South","3000","8","4136","810.82"
"2023-10-22","Mouse","Accessories","South","3001","7","3605","387.82"
"2023-08-10","Smartwatch","Electronics","West","3002","3","1656","469.28"
"2022-12-24","Printer","Office","West","3003","8","7072","2113.06"
"2024-09-04","Keyboard","Accessories","South","3004","8","5368","542.52"
"2024-01-22","Laptop","Electronics","East","3005","4","1356","374.79"
"2024-06-26","Printer","Office","South","3006","6","1326","338.66"
"2024-10-26","Printer","Office","East","3007","1","730","55.72"
"2024-05-10","Headphones","Accessories","South","3008","4","4664","294.05"
"2023-12-04","Laptop","Electronics","North","3009","8","3528","593.11"
"2023-03-19","Mouse","Accessories","West","3010","3","1497","190.59"
"2023-04-21","Tablet","Electronics","North","3011","3","2628","781.94"
"2022-11-12","Laptop","Electronics","West","3012","4","4196","655.29"
"2022-08-02","Monitor","Accessories","South","3013","7","1204","317.12"
"2023-08-23","Printer","Office","West","3014","7","7119","1555.05"
"2024-05-12","Tablet","Electronics","West","3015","8","1848","351.02"
"2024-05-24","Tablet","Electronics","South","3016","4","2232","531.12"
"2024-12-19","Mouse","Accessories","West","3017","6","5190","898.86"
"2022-01-28","Smartphone","Electronics","West","3018","3","1830","403.42"
"2022-01-29","Mouse","Accessories","West","3019","1","1033","302.68"
"2022-11-01","Smartwatch","Electronics","South","3020","7","2324","611.7"
"2023-06-04","Keyboard","Accessories","North","3021","2","1942","235.42"
"2022-03-27","Printer","Office","South","3022","7","5740","1615.9"
"2022-10-22","Smartwatch","Electronics","South","3023","9","6435","1096.88"
"2022-03-29","Mouse","Accessories","North","3024","2","1168","172.18"
"2022-08-26","Tablet","Electronics","South","3025","9","7362","441.36"
"2023-10-17","Smartwatch","Electronics","West","3026","2","862","105.97"
"2023-10-25","Mouse","Accessories","West","3027","1","956","167.16"
"2022-06-07","Smartphone","Electronics","West","3028","7","4438","770.3"
"2023-10-10","Keyboard","Accessories","East","3029","9","972","100"
"2022-09-02","Keyboard","Accessories","West","3030","2","1816","129.24"
"2023-04-25","Monitor","Accessories","East","3031","4","596","105.89"
"2024-03-24","Mouse","Accessories","East","3032","9","1233","346.9"
"2023-01-09","Headphones","Accessories","West","3033","1","1055","88.61"
"2022-11-13","Tablet","Electronics","East","3034","2","952","112.39"
"2023-03-04","Mouse","Accessories","West","3035","1","312","40.47"
"2022-02-12","Tablet","Electronics","South","3036","2","294","35.05"
"2022-03-28","Smartwatch","Electronics","North","3037","2","474","120.91"
"2023-06-02","Camera","Electronics","East","3038","2","788","195.15"
"2022-05-15","Mouse","Accessories","North","3039","8","2760","156.53"
"2023-10-14","Laptop","Electronics","North","3040","4","908","219.79"
"2022-10-17","Smartphone","Electronics","East","3041","1","593","133.01"
"2023-07-16","Headphones","Accessories","South","3042","6","1698","193.42"
"2024-09-23","Printer","Office","East","3043","1","546","124.1"
"2022-08-11","Laptop","Electronics","West","3044","5","4380","275.84"
"2023-06-11","Camera","Electronics","West","3045","4","2472","594.62"
"2024-04-01","Smartphone","Electronics","East","3046","4","1996","396.63"
"2024-12-25","Camera","Electronics","West","3047","5","2525","699.74"
"2022-07-05","Headphones","Accessories","West","3048","9","4041","517.23"
"2024-07-16","Keyboard","Accessories","South","3049","3","858","246.86"
"2022-12-14","Keyboard","Accessories","North","3050","9","4221","1238.6"
"2023-02-16","Tablet","Electronics","East","3051","2","858","73.49"
"2024-12-05","Keyboard","Accessories","North","3052","1","776","172.19"
"2023-08-23","Laptop","Electronics","North","3053","7","3654","871.81"
"2024-02-14","Headphones","Accessories","East","3054","3","384","45.99"
"2023-09-16","Printer","Office","West","3055","5","535","43.47"
"2022-11-26","Headphones","Accessories","North","3056","9","7992","1979.53"
"2024-07-04","Mouse","Accessories","North","3057","7","3892","350.57"
"2024-02-26","Tablet","Electronics","East","3058","3","2637","468.6"
"2024-02-12","Mouse","Accessories","South","3059","8","8664","2349.68"
"2023-10-03","Smartwatch","Electronics","South","3060","6","918","116.87"
"2024-01-17","Monitor","Accessories","West","3061","5","5625","1006.95"
"2023-06-02","Tablet","Electronics","West","3062","6","6030","511.7"
"2022-04-22","Printer","Office","West","3063","8","432","98.44"
"2024-02-21","Laptop","Electronics","South","3064","6","1884","190.58"
"2023-02-21","Laptop","Electronics","East","3065","9","9225","2526.27"
"2022-08-04","Printer","Office","North","3066","2","954","71"
"2023-02-07","Smartwatch","Electronics","West","3067","8","7072","1983.42"
"2024-08-07","Smartphone","Electronics","North","3068","3","342","89.67"
"2023-02-05","Printer","Office","South","3069","4","2440","410.86"
"2024-01-22","Mouse","Accessories","South","3070","5","510","82.47"
"2023-10-12","Smartphone","Electronics","South","3071","1","192","16.47"
"2023-09-26","Mouse","Accessories","East","3072","5","3600","712.3"
"2024-06-01","Camera","Electronics","West","3073","7","2597","766.32"
"2023-08-12","Camera","Electronics","East","3074","4","772","215.62"
"2023-08-06","Mouse","Accessories","West","3075","2","646","180.5"
"2024-03-29","Smartphone","Electronics","East","3076","7","2947","809.46"
"2023-02-21","Laptop","Electronics","South","3077","5","880","255.9"
"2022-02-11","Camera","Electronics","West","3078","3","1038","219.69"
"2024-08-05","Printer","Office","West","3079","1","714","209.69"
"2023-08-04","Laptop","Electronics","South","3080","4","1792","506.56"
"2022-08-21","Headphones","Accessories","East","3081","6","5874","1386.51"
"2023-08-13","Smartwatch","Electronics","East","3082","6","2496","332.08"
"2023-12-13","Smartwatch","Electronics","West","3083","3","795","60.34"
"2023-01-26","Smartphone","Electronics","East","3084","7","7238","1597.03"
"2023-08-27","Tablet","Electronics","South","3085","1","430","83.33"
"2022-01-10","Headphones","Accessories","West","3086","4","1728","239.64"
"2022-04-07","Monitor","Accessories","South","3087","3","1833","314.79"
"2023-10-23","Monitor","Accessories","North","3088","7","7280","1682.79"
"2024-03-01","Smartwatch","Electronics","South","3089","1","814","197.91"
"2023-03-06","Printer","Office","South","3090","8","4696","410.03"
"2023-07-27","Mouse","Accessories","South","3091","5","1190","235.64"
"2024-01-16","Printer","Office","East","3092","1","591","39.06"
"2023-11-29","Mouse","Accessories","North","3093","9","8100","2203.56"
"2024-04-06","Laptop","Electronics","South","3094","6","1500","183.31"
"2024-07-26","Smartwatch","Electronics","North","3095","2","300","48.69"
"2023-05-31","Smartwatch","Electronics","North","3096","9","1098","106.97"
"2024-05-28","Monitor","Accessories","West","3097","4","2336","509.49"
"2022-10-05","Camera","Electronics","North","3098","5","410","40.96"
"2023-10-09","Mouse","Accessories","South","3099","9","594","51.49"
"2023-09-20","Smartwatch","Electronics","East","3100","2","218","38.93"
"2023-03-25","Tablet","Electronics","South","3101","2","1298","123.9"
"2024-03-28","Tablet","Electronics","North","3102","5","895","180.64"
"2023-07-31","Keyboard","Accessories","West","3103","4","2828","539.43"
"2023-11-15","Tablet","Electronics","West","3104","3","813","188.94"
"2024-06-19","Monitor","Accessories","West","3105","4","1800","170.19"
"2024-07-24","Tablet","Electronics","West","3106","1","99","12.79"
"2022-09-15","Headphones","Accessories","West","3107","8","7576","1703.42"
"2024-01-24","Smartwatch","Electronics","East","3108","3","1317","71.02"
"2024-03-21","Smartwatch","Electronics","West","3109","3","957","120.27"
"2022-01-17","Mouse","Accessories","South","3110","4","1316","244.13"
"2024-12-20","Headphones","Accessories","South","3111","6","5346","351.93"
"2023-03-07","Smartphone","Electronics","East","3112","1","464","66.26"
"2022-09-28","Keyboard","Accessories","North","3113","7","3752","835.34"
"2024-07-01","Keyboard","Accessories","West","3114","6","1962","301.57"
"2024-11-27","Smartphone","Electronics","South","3115","6","2310","202.98"
"2023-03-01","Tablet","Electronics","East","3116","4","3028","685.23"
"2023-07-22","Monitor","Accessories","North","3117","3","2994","877.92"
"2024-06-18","Tablet","Electronics","South","3118","3","3393","313.45"
"2024-11-08","Camera","Electronics","North","3119","3","1209","320.61"
"2022-11-18","Keyboard","Accessories","East","3120","8","5784","1276.57"
"2022-03-10","Laptop","Electronics","West","3121","9","3078","285.05"
"2024-01-18","Printer","Office","South","3122","4","2464","602.3"
"2024-12-14","Camera","Electronics","West","3123","5","2445","146.6"
"2023-02-24","Keyboard","Accessories","North","3124","8","5312","841.13"
"2022-03-31","Keyboard","Accessories","South","3125","1","657","101.85"
"2024-05-17","Keyboard","Accessories","South","3126","3","2580","173.89"
"2022-10-05","Laptop","Electronics","East","3127","8","4624","893.74"
"2023-11-22","Smartwatch","Electronics","North","3128","2","1258","146.7"
"2024-07-28","Camera","Electronics","East","3129","7","6468","398.23"
"2023-05-24","Monitor","Accessories","West","3130","3","1359","152.85"
"2024-11-28","Laptop","Electronics","North","3131","1","104","18.67"
"2023-03-01","Headphones","Accessories","South","3132","3","1785","93.17"
"2022-06-04","Monitor","Accessories","North","3133","8","7728","1748.26"
"2023-05-27","Smartphone","Electronics","West","3134","6","4188","1231.16"
"2022-06-25","Smartwatch","Electronics","South","3135","8","3520","359.84"
"2023-08-12","Camera","Electronics","East","3136","3","2280","365.17"
"2024-07-09","Printer","Office","North","3137","9","2484","655.54"
"2024-04-17","Tablet","Electronics","West","3138","3","1248","348.19"
"2023-12-12","Smartwatch","Electronics","West","3139","2","850","59.92"
"2022-01-07","Printer","Office","East","3140","4","1412","150.13"
"2022-05-30","Headphones","Accessories","North","3141","1","465","26.5"
"2024-05-28","Printer","Office","West","3142","1","293","29.58"
"2022-01-01","Tablet","Electronics","North","3143","9","9234","2523.67"
"2022-12-01","Tablet","Electronics","North","3144","2","1298","239.45"
"2024-08-07","Printer","Office","East","3145","9","9477","2443.62"
"2024-05-29","Printer","Office","South","3146","7","6713","457.99"
"2022-04-25","Laptop","Electronics","South","3147","5","5700","999.26"
"2024-07-29","Camera","Electronics","West","3148","6","4146","700.46"
"2023-10-11","Tablet","Electronics","North","3149","8","6968","704.55"
"2024-09-09","Camera","Electronics","East","3150","2","1054","243.5"
"2022-03-15","Keyboard","Accessories","West","3151","3","1983","453.09"
"2023-10-26","Keyboard","Accessories","South","3152","5","875","70.72"
"2023-09-25","Printer","Office","North","3153","2","268","63.01"
"2024-07-17","Headphones","Accessories","West","3154","6","5370","1045.1"
"2024-01-10","Monitor","Accessories","West","3155","8","3624","1071.43"
"2024-09-22","Smartwatch","Electronics","West","3156","4","1932","301.16"
"2022-09-05","Smartphone","Electronics","North","3157","7","6020","384.74"
"2024-05-02","Headphones","Accessories","East","3158","5","1775","234.67"
"2023-03-09","Smartwatch","Electronics","West","3159","3","1488","382.09"
"2024-09-21","Keyboard","Accessories","East","3160","6","6720","1113.56"
"2022-04-06","Mouse","Accessories","East","3161","7","5047","1356.23"
"2022-03-07","Tablet","Electronics","East","3162","5","3735","957.13"
"2024-02-26","Keyboard","Accessories","East","3163","5","1250","120.74"
"2022-01-11","Tablet","Electronics","North","3164","7","2751","548.05"
"2023-07-14","Laptop","Electronics","East","3165","9","468","58.98"
"2023-07-06","Printer","Office","North","3166","4","632","114.82"
"2022-09-15","Keyboard","Accessories","South","3167","7","798","219.2"
"2022-01-28","Smartwatch","Electronics","South","3168","5","1295","104.26"
"2024-12-10","Camera","Electronics","West","3169","4","3360","540.38"
"2023-06-11","Camera","Electronics","North","3170","5","995","206.95"
"2024-12-20","Smartwatch","Electronics","East","3171","5","550","28.72"
"2023-02-27","Monitor","Accessories","West","3172","8","5384","724.8"
"2023-11-19","Printer","Office","East","3173","3","3534","489.06"
"2024-02-20","Smartphone","Electronics","West","3174","9","6813","890.05"
"2023-11-27","Smartwatch","Electronics","East","3175","6","5508","1632.37"
"2022-01-27","Headphones","Accessories","East","3176","1","966","202.53"
"2024-07-04","Mouse","Accessories","South","3177","4","460","92.24"
"2023-06-26","Smartphone","Electronics","North","3178","6","7026","459.4"
"2024-05-24","Smartphone","Electronics","South","3179","5","910","116.47"
"2022-08-22","Monitor","Accessories","West","3180","9","5796","1729.18"
"2022-09-28","Monitor","Accessories","North","3181","3","1050","292.64"
"2024-05-28","Mouse","Accessories","West","3182","1","1043","151.13"
"2022-10-08","Printer","Office","South","3183","3","3330","503.85"
"2022-01-19","Mouse","Accessories","East","3184","8","1896","448.53"
"2023-04-29","Camera","Electronics","West","3185","5","5170","1248.66"
"2023-04-24","Printer","Office","North","3186","2","466","25.04"
"2023-06-15","Mouse","Accessories","North","3187","8","6032","1636.61"
"2023-03-22","Camera","Electronics","South","3188","1","1084","103.06"
"2023-09-20","Keyboard","Accessories","North","3189","2","490","45.34"
"2022-06-30","Monitor","Accessories","North","3190","6","558","57.01"
"2024-02-18","Monitor","Accessories","East","3191","4","4024","787.06"
"2023-02-02","Mouse","Accessories","East","3192","4","1560","461.15"
"2024-03-08","Laptop","Electronics","North","3193","1","126","26.62"
"2023-10-08","Mouse","Accessories","South","3194","7","4921","827.87"
"2023-10-10","Headphones","Accessories","West","3195","5","2665","532.76"
"2023-04-05","Headphones","Accessories","South","3196","4","200","58.42"
"2024-08-01","Smartwatch","Electronics","East","3197","2","186","32.48"
"2024-10-12","Monitor","Accessories","South","3198","8","5456","898.06"
"2022-07-29","Smartwatch","Electronics","West","3199","9","3321","540.67"
"2024-02-13","Headphones","Accessories","North","3200","7","3766","914.49"
"2022-05-07","Keyboard","Accessories","West","3201","6","3150","498.63"
"2022-05-19","Laptop","Electronics","East","3202","2","646","110.13"
"2022-08-12","Smartphone","Electronics","South","3203","5","2665","369.73"
"2023-10-13","Smartwatch","Electronics","North","3204","9","1467","384.22"
"2024-07-05","Tablet","Electronics","North","3205","7","4620","990.79"
"2023-03-17","Tablet","Electronics","West","3206","8","1184","148.69"
"2023-11-01","Camera","Electronics","East","3207","1","113","20.07"
"2024-10-02","Printer","Office","East","3208","8","3336","492.76"
"2023-04-09","Smartphone","Electronics","South","3209","4","4224","477.33"
"2022-07-09","Headphones","Accessories","North","3210","3","1098","144.24"
"2024-03-10","Camera","Electronics","South","3211","8","4400","351.82"
"2022-05-08","Printer","Office","North","3212","8","5616","723.42"
"2024-03-02","Printer","Office","North","3213","7","4676","520.38"
"2022-07-19","Smartwatch","Electronics","North","3214","2","2370","641.23"
"2023-01-24","Mouse","Accessories","West","3215","7","4487","688.76"
"2024-10-01","Camera","Electronics","North","3216","6","6384","1754.15"
"2023-03-30","Keyboard","Accessories","South","3217","8","2960","878.11"
"2022-03-24","Smartwatch","Electronics","East","3218","1","897","250.78"
"2023-03-25","Smartphone","Electronics","East","3219","2","1178","120.51"
"2023-01-20","Smartwatch","Electronics","East","3220","2","1026","64.51"
"2022-05-22","Printer","Office","South","3221","1","1148","89.04"
"2023-02-15","Printer","Office","West","3222","7","3185","765.41"
"2022-03-03","Smartphone","Electronics","East","3223","7","5180","463.35"
"2022-11-02","Headphones","Accessories","South","3224","5","2025","295.13"
"2024-12-24","Tablet","Electronics","North","3225","9","1359","187.72"
"2023-03-30","Camera","Electronics","South","3226","4","1836","462.52"
"2022-12-03","Tablet","Electronics","West","3227","2","702","112.04"
"2024-12-07","Smartphone","Electronics","West","3228","8","6576","1337.38"
"2024-03-07","Smartwatch","Electronics","West","3229","2","1428","398.24"
"2023-01-08","Camera","Electronics","North","3230","7","6853","1259.03"
"2022-05-16","Camera","Electronics","West","3231","2","1492","276.56"
"2024-04-29","Printer","Office","North","3232","6","1938","146.73"
"2023-01-08","Camera","Electronics","South","3233","5","905","70.91"
"2022-02-25","Printer","Office","North","3234","3","2571","510.01"
"2024-04-08","Tablet","Electronics","West","3235","4","1500","127.81"
"2023-03-17","Smartwatch","Electronics","South","3236","9","8712","1034.27"
"2024-07-23","Monitor","Accessories","East","3237","4","1308","368.28"
"2024-03-06","Smartphone","Electronics","South","3238","4","2648","707.32"
"2022-03-18","Camera","Electronics","South","3239","9","9810","1666.96"
"2024-05-03","Headphones","Accessories","North","3240","3","3291","274.1"
"2022-09-22","Smartwatch","Electronics","North","3241","1","758","96.44"
"2022-09-29","Keyboard","Accessories","East","3242","7","2436","715.14"
"2024-06-01","Smartwatch","Electronics","North","3243","7","560","163.16"
"2022-10-20","Smartphone","Electronics","West","3244","8","4240","519.72"
"2024-09-05","Monitor","Accessories","East","3245","8","5416","403.52"
"2023-07-16","Smartphone","Electronics","East","3246","8","1728","477.7"
"2023-07-15","Keyboard","Accessories","West","3247","9","6309","801.15"
"2023-08-08","Keyboard","Accessories","North","3248","8","3400","758.57"
"2022-04-29","Laptop","Electronics","East","3249","1","403","72.45"
"2022-12-17","Keyboard","Accessories","South","3250","4","2108","375.62"
"2022-09-30","Headphones","Accessories","West","3251","2","1090","296.12"
"2022-11-06","Keyboard","Accessories","North","3252","7","1274","317.92"
"2024-04-11","Mouse","Accessories","South","3253","3","1056","70.54"
"2023-06-01","Mouse","Accessories","North","3254","9","5247","921.09"
"2023-11-06","Mouse","Accessories","West","3255","7","6006","1595.22"
"2024-01-18","Monitor","Accessories","West","3256","5","5415","1261.65"
"2022-02-24","Smartphone","Electronics","West","3257","1","632","81.54"
"2024-01-31","Printer","Office","West","3258","8","6160","947.96"
"2023-05-26","Printer","Office","South","3259","1","857","172.91"
"2023-01-28","Tablet","Electronics","East","3260","1","169","22.99"
"2023-10-01","Tablet","Electronics","West","3261","7","1463","175.13"
"2022-12-18","Camera","Electronics","East","3262","8","7528","1283.07"
"2022-12-24","Smartwatch","Electronics","West","3263","2","1158","227.61"
"2022-06-17","Monitor","Accessories","West","3264","4","200","20.25"
"2023-01-01","Smartphone","Electronics","West","3265","2","1514","180.67"
"2024-07-07","Smartwatch","Electronics","South","3266","7","2632","738.93"
"2022-07-31","Keyboard","Accessories","North","3267","1","358","77.84"
"2023-06-04","Camera","Electronics","East","3268","8","2360","653.3"
"2023-08-29","Keyboard","Accessories","South","3269","5","5275","594.29"
"2023-04-06","Monitor","Accessories","East","3270","9","1719","251.85"
"2023-02-04","Smartphone","Electronics","West","3271","6","1956","434.03"
"2022-08-27","Keyboard","Accessories","West","3272","3","1875","152.07"
"2022-06-13","Monitor","Accessories","South","3273","4","984","157.72"
"2023-08-20","Camera","Electronics","South","3274","4","3616","789.63"
"2024-10-18","Tablet","Electronics","West","3275","5","4560","1180.8"
"2024-09-14","Smartphone","Electronics","West","3276","8","7496","2019.32"
"2022-08-17","Camera","Electronics","North","3277","5","5070","889.97"
"2022-04-21","Smartwatch","Electronics","North","3278","5","4505","1351.28"
"2022-01-13","Tablet","Electronics","South","3279","2","1916","503.83"
"2024-08-28","Camera","Electronics","West","3280","7","8113","1103.57"
"2022-08-13","Laptop","Electronics","North","3281","9","1809","392.44"
"2023-09-01","Laptop","Electronics","South","3282","3","1227","229.75"
"2023-07-20","Laptop","Electronics","South","3283","6","2040","124.65"
"2022-12-22","Tablet","Electronics","West","3284","6","6324","629.2"
"2023-03-25","Printer","Office","North","3285","3","2724","521.24"
"2023-05-14","Laptop","Electronics","South","3286","1","1188","110.32"
"2024-01-23","Keyboard","Accessories","East","3287","8","8776","1561.07"
"2023-03-25","Laptop","Electronics","South","3288","9","5553","1432.76"
"2022-08-27","Smartphone","Electronics","South","3289","2","970","262.19"
"2022-07-15","Keyboard","Accessories","South","3290","5","940","56.7"
"2024-07-08","Printer","Office","East","3291","1","1175","171.51"
"2022-11-07","Laptop","Electronics","East","3292","9","4860","1425.54"
"2022-10-18","Headphones","Accessories","North","3293","1","987","207.69"
"2024-05-17","Camera","Electronics","East","3294","7","2968","485.13"
"2022-03-09","Mouse","Accessories","East","3295","3","2172","364.77"
"2022-01-01","Headphones","Accessories","South","3296","7","3941","628.96"
"2022-06-22","Headphones","Accessories","North","3297","7","2261","566.36"
"2022-07-15","Smartwatch","Electronics","West","3298","9","8802","2519.93"
"2023-03-15","Printer","Office","South","3299","5","3025","172.43"
"2022-01-16","Printer","Office","North","3300","4","4428","600.55"
"2024-10-28","Mouse","Accessories","West","3301","9","7344","1417.84"
"2024-08-23","Keyboard","Accessories","East","3302","4","2236","167.78"
"2024-11-24","Smartphone","Electronics","South","3303","8","536","57.08"
"2024-10-20","Monitor","Accessories","North","3304","5","1980","249.22"
"2022-01-26","Printer","Office","East","3305","6","2100","202.86"
"2023-04-16","Smartwatch","Electronics","West","3306","3","1497","122.76"
"2024-07-18","Laptop","Electronics","North","3307","6","4200","1013.7"
"2022-11-21","Headphones","Accessories","South","3308","2","1242","191.82"
"2022-11-29","Smartwatch","Electronics","South","3309","5","1570","312.81"
"2023-07-01","Monitor","Accessories","East","3310","4","428","86.62"
"2023-02-02","Printer","Office","South","3311","1","914","270.74"
"2024-12-13","Tablet","Electronics","North","3312","3","465","98.93"
"2022-08-27","Smartwatch","Electronics","North","3313","2","1062","83.49"
"2022-05-26","Camera","Electronics","South","3314","8","8720","1984.11"
"2024-02-04","Mouse","Accessories","South","3315","6","1308","343.61"
"2024-12-12","Headphones","Accessories","South","3316","9","8514","1291.97"
"2023-02-07","Tablet","Electronics","North","3317","2","1212","151.07"
